ecosystem,library,test_name,iteration,outcome,leak_probability,samples,elapsed_sec,timestamp
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,2,PASS,0.0,6000,1,2026-02-06T01:05:06-03:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,3,PASS,0.1,6000,1,2026-02-06T01:05:07-03:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,4,PASS,0.0,6000,0,2026-02-06T01:05:07-03:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,5,PASS,0.0,6000,1,2026-02-06T01:05:08-03:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,6,PASS,0.1,6000,1,2026-02-06T01:05:09-03:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,7,PASS,0.5,6000,0,2026-02-06T01:05:09-03:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,8,PASS,0.0,6000,1,2026-02-06T01:05:10-03:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,9,PASS,0.0,6000,0,2026-02-06T01:05:11-03:00
Rust,dalek,dalek::x25519::x25519_hamming_weight_independence,10,PASS,0.1,6000,0,2026-02-06T01:05:11-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,1,PASS,0.4,6000,2,2026-02-06T01:05:13-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,2,PASS,0.1,6000,1,2026-02-06T01:05:14-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,3,PASS,1.0,6000,2,2026-02-06T01:05:16-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,4,PASS,3.3,6000,1,2026-02-06T01:05:17-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,5,PASS,2.9,6000,2,2026-02-06T01:05:19-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,6,PASS,1.1,6000,2,2026-02-06T01:05:21-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,7,PASS,0.0,6000,1,2026-02-06T01:05:22-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,8,PASS,6.6,6000,2,2026-02-06T01:05:24-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,9,INCONCLUSIVE,0.0,0,1,2026-02-06T01:05:25-03:00
Rust,dalek,dalek::x25519::x25519_multiple_operations_constant_time,10,PASS,1.4,6000,2,2026-02-06T01:05:27-03:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,1,PASS,0.0,6000,1,2026-02-06T01:05:28-03:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,2,PASS,0.6,6000,0,2026-02-06T01:05:28-03:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,3,PASS,1.6,6000,1,2026-02-06T01:05:29-03:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,4,PASS,0.0,6000,1,2026-02-06T01:05:30-03:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,5,PASS,0.8,6000,0,2026-02-06T01:05:30-03:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,6,PASS,0.4,6000,1,2026-02-06T01:05:31-03:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,7,PASS,0.0,6000,1,2026-02-06T01:05:32-03:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,8,PASS,1.1,6000,0,2026-02-06T01:05:32-03:00
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,9,PASS,0.1,6000,1,2026-02-06T01:05:33-03:00
